Priority,bike_id,rideable_type,cluster_name,health_score,health_category,total_trips,total_distance_km,complaint_count,avg_user_rating,days_since_service,is_anomaly
202,CLASSIC_0924,classic_bike,🟡 Moderate Usage,0.39323470345197525,🟡 Warning,74,195.1300000000001,5,4.2,114,False
203,EBIKE_2319,electric_bike,🟡 Moderate Usage,0.3924044341814833,🟡 Warning,715,1669.0700000000002,19,4.05050505050505,176,False
204,EBIKE_2875,electric_bike,🟡 Moderate Usage,0.392269237347794,🟡 Warning,305,665.0300000000002,10,4.25,178,False
205,EBIKE_1220,electric_bike,🟠 Heavy Usage,0.3922585613721158,🟡 Warning,944,2191.77,25,3.9147286821705425,88,True
206,CLASSIC_0441,classic_bike,🟠 Heavy Usage,0.39202085561618083,🟡 Warning,966,2855.0099999999998,22,4.033783783783784,1,True
207,EBIKE_1623,electric_bike,🟠 Heavy Usage,0.3920189794217782,🟡 Warning,1517,3647.79,31,3.959090909090909,21,True
208,EBIKE_2880,electric_bike,🟡 Moderate Usage,0.3919948794906338,🟡 Warning,98,190.30000000000007,4,4.181818181818182,146,False
209,EBIKE_2753,electric_bike,🟡 Moderate Usage,0.39191656063752045,🟡 Warning,78,142.5200000000001,5,4.384615384615385,83,True
210,EBIKE_2177,electric_bike,🟡 Moderate Usage,0.3917331099606066,🟡 Warning,107,229.58000000000015,4,3.8636363636363638,170,False
211,EBIKE_1378,electric_bike,🟠 Heavy Usage,0.39125536031151403,🟡 Warning,964,2297.5600000000004,31,4.142857142857143,61,True
212,CLASSIC_1277,classic_bike,🟠 Heavy Usage,0.39118857320687933,🟡 Warning,930,2621.38,25,4.090909090909091,12,True
213,CLASSIC_1820,classic_bike,🟢 Light Usage,0.39114713514258187,🟡 Warning,52,156.58999999999992,3,3.8,157,False
214,EBIKE_0883,electric_bike,🟠 Heavy Usage,0.390940749018189,🟡 Warning,1023,2376.16,31,4.095541401273885,72,True
215,EBIKE_1056,electric_bike,🟡 Moderate Usage,0.39084915854851615,🟡 Warning,88,203.59000000000015,4,4.294117647058823,171,False
216,CLASSIC_0834,classic_bike,🟢 Light Usage,0.39068538017701004,🟡 Warning,89,269.3100000000004,5,4.083333333333333,167,False
217,EBIKE_2084,electric_bike,🟠 Heavy Usage,0.3902429150206952,🟡 Warning,1287,3061.13,29,3.95,64,True
218,EBIKE_2050,electric_bike,🟡 Moderate Usage,0.39016125297610044,🟡 Warning,134,269.25,9,4.222222222222222,112,False
219,EBIKE_0243,electric_bike,🟢 Light Usage,0.3900691916511914,🟡 Warning,80,229.26999999999998,4,3.6875,154,False
220,EBIKE_2511,electric_bike,🟡 Moderate Usage,0.3899562549566672,🟡 Warning,87,188.4000000000001,3,3.6666666666666665,161,False
221,EBIKE_1819,electric_bike,🟡 Moderate Usage,0.3896914341847067,🟡 Warning,711,1693.66,20,3.905263157894737,169,False
222,EBIKE_0703,electric_bike,🟡 Moderate Usage,0.38916102541591774,🟡 Warning,125,302.40000000000003,6,3.4545454545454546,147,False
223,EBIKE_0833,electric_bike,🟡 Moderate Usage,0.3889575277674848,🟡 Warning,131,304.0899999999999,10,3.473684210526316,65,False
224,EBIKE_2307,electric_bike,🟡 Moderate Usage,0.3888677701693086,🟡 Warning,698,1659.23,17,4.102803738317757,179,False
225,EBIKE_0679,electric_bike,🟡 Moderate Usage,0.3882523611426114,🟡 Warning,70,126.11999999999989,3,4.0,132,False
226,EBIKE_2986,electric_bike,🟡 Moderate Usage,0.38821549283160284,🟡 Warning,94,249.13,4,3.4545454545454546,143,False
227,CLASSIC_1963,classic_bike,🟡 Moderate Usage,0.3881712102801103,🟡 Warning,61,156.69,6,3.8,17,False
228,EBIKE_1719,electric_bike,🟡 Moderate Usage,0.3880177454915284,🟡 Warning,243,483.9200000000001,12,4.051282051282051,128,False
229,CLASSIC_0693,classic_bike,🟡 Moderate Usage,0.3880046478255432,🟡 Warning,51,109.44000000000005,3,3.5833333333333335,97,False
230,EBIKE_0659,electric_bike,🟢 Light Usage,0.38772077061243354,🟡 Warning,72,184.69999999999982,5,4.190476190476191,148,False
231,CLASSIC_0433,classic_bike,🟢 Light Usage,0.38767220424705895,🟡 Warning,54,181.69999999999993,3,4.8,120,True
232,CLASSIC_0294,classic_bike,🟡 Moderate Usage,0.38747872557786117,🟡 Warning,61,131.1099999999999,3,4.071428571428571,163,False
233,EBIKE_2458,electric_bike,🟠 Heavy Usage,0.38682840564220017,🟡 Warning,882,2056.24,21,4.042553191489362,89,True
234,EBIKE_0268,electric_bike,🟡 Moderate Usage,0.3866280426838997,🟡 Warning,111,222.9699999999998,4,3.9565217391304346,159,False
235,CLASSIC_1719,classic_bike,🟢 Light Usage,0.3861616194145851,🟡 Warning,51,159.98000000000002,2,3.1666666666666665,138,True
236,CLASSIC_0932,classic_bike,🟠 Heavy Usage,0.38597954952585944,🟡 Warning,918,2548.0299999999997,19,3.9921875,31,True
237,EBIKE_1180,electric_bike,🟡 Moderate Usage,0.3857094569815277,🟡 Warning,443,1111.5900000000001,16,4.032258064516129,171,False
238,EBIKE_1818,electric_bike,🟡 Moderate Usage,0.385666070255162,🟡 Warning,167,416.22,8,3.607142857142857,141,False
239,EBIKE_0301,electric_bike,🟡 Moderate Usage,0.3855966023099328,🟡 Warning,93,202.20999999999992,4,3.3636363636363638,143,False
240,EBIKE_1977,electric_bike,🟡 Moderate Usage,0.38547741825862847,🟡 Warning,97,243.47,6,4.142857142857143,128,False
241,EBIKE_1791,electric_bike,🟡 Moderate Usage,0.38545105770376276,🟡 Warning,811,1896.23,16,4.0236220472440944,165,True
242,EBIKE_1523,electric_bike,🟡 Moderate Usage,0.38522631576187855,🟡 Warning,127,316.9399999999996,5,4.111111111111111,174,False
243,EBIKE_2834,electric_bike,🟡 Moderate Usage,0.3851856039489988,🟡 Warning,574,1295.6899999999996,15,3.9315068493150687,170,False
244,EBIKE_2831,electric_bike,🟡 Moderate Usage,0.3851626021114331,🟡 Warning,589,1449.1299999999999,15,3.9220779220779223,178,False
245,EBIKE_1668,electric_bike,🟡 Moderate Usage,0.3849376070814051,🟡 Warning,197,446.83000000000015,8,3.96,172,False
246,CLASSIC_0606,classic_bike,🟢 Light Usage,0.38463700008505963,🟡 Warning,53,139.71000000000004,4,4.75,104,True
247,EBIKE_1238,electric_bike,🟡 Moderate Usage,0.38444324722410483,🟡 Warning,797,1925.32,18,4.208,159,True
248,CLASSIC_1746,classic_bike,🟡 Moderate Usage,0.38432155941918067,🟡 Warning,48,110.06999999999971,3,3.6,64,False
249,EBIKE_0787,electric_bike,🟡 Moderate Usage,0.3841666429330133,🟡 Warning,157,379.30999999999995,10,3.9565217391304346,134,False
250,EBIKE_1278,electric_bike,🟡 Moderate Usage,0.3840910366952654,🟡 Warning,128,292.49,3,3.1875,175,False
251,CLASSIC_0076,classic_bike,🟡 Moderate Usage,0.38384590746898023,🟡 Warning,152,377.35999999999996,6,3.9642857142857144,173,False
252,EBIKE_2579,electric_bike,🟡 Moderate Usage,0.38374788785277814,🟡 Warning,84,200.6400000000001,4,4.2727272727272725,155,False
253,EBIKE_2696,electric_bike,🟡 Moderate Usage,0.38363741160661213,🟡 Warning,110,303.09999999999945,4,3.6818181818181817,166,False
254,EBIKE_0604,electric_bike,🟡 Moderate Usage,0.3833136178122795,🟡 Warning,95,227.33,4,3.8125,162,False
255,CLASSIC_0429,classic_bike,🟢 Light Usage,0.3825883435466267,🟡 Warning,66,190.3599999999999,4,4.3,170,False
256,CLASSIC_1126,classic_bike,🟢 Light Usage,0.38221808223624637,🟡 Warning,43,169.77999999999975,2,4.375,132,True
257,EBIKE_0110,electric_bike,🟡 Moderate Usage,0.3821555600978835,🟡 Warning,91,215.1300000000001,8,3.8333333333333335,30,False
258,EBIKE_0728,electric_bike,🟠 Heavy Usage,0.3818131326871652,🟡 Warning,853,2111.0,15,4.090225563909774,104,True
259,EBIKE_1891,electric_bike,🟡 Moderate Usage,0.38180882710514236,🟡 Warning,99,230.83000000000015,6,4.0,139,False
260,CLASSIC_0500,classic_bike,🟢 Light Usage,0.3817370986194933,🟡 Warning,107,372.5599999999995,7,4.133333333333334,104,True
261,EBIKE_2571,electric_bike,🟡 Moderate Usage,0.38166068570959816,🟡 Warning,98,201.52000000000044,3,4.142857142857143,165,False
262,EBIKE_0020,electric_bike,🟡 Moderate Usage,0.3814518664931208,🟡 Warning,93,194.6300000000001,4,3.6363636363636362,149,False
263,EBIKE_2227,electric_bike,🟡 Moderate Usage,0.3812914720302186,🟡 Warning,173,382.14,6,4.333333333333333,169,False
264,EBIKE_2324,electric_bike,🟡 Moderate Usage,0.3812476117112465,🟡 Warning,339,803.51,13,3.63265306122449,141,False
265,EBIKE_1681,electric_bike,🟡 Moderate Usage,0.38118154456234016,🟡 Warning,385,947.2600000000002,10,4.220588235294118,173,False
266,EBIKE_0409,electric_bike,🟡 Moderate Usage,0.3811481461452075,🟡 Warning,92,217.0,4,4.315789473684211,161,False
267,CLASSIC_1212,classic_bike,🟢 Light Usage,0.3811020698070947,🟡 Warning,69,212.2199999999998,4,4.230769230769231,141,False
268,EBIKE_0035,electric_bike,🟡 Moderate Usage,0.3809348353844978,🟡 Warning,672,1617.09,13,4.083333333333333,175,False
269,CLASSIC_0822,classic_bike,🟡 Moderate Usage,0.38061324414557435,🟡 Warning,62,155.28000000000065,3,4.25,152,False
270,EBIKE_2680,electric_bike,🟡 Moderate Usage,0.37997379696173206,🟡 Warning,91,171.84999999999945,6,4.166666666666667,53,True
271,CLASSIC_1541,classic_bike,🟡 Moderate Usage,0.37985685536821717,🟡 Warning,42,103.61000000000013,2,3.0,77,False
272,CLASSIC_1426,classic_bike,🟢 Light Usage,0.3797246593707137,🟡 Warning,74,271.1700000000001,5,4.111111111111111,99,True
273,EBIKE_0598,electric_bike,🟠 Heavy Usage,0.3796754796680748,🟡 Warning,1275,3011.9799999999996,31,3.9906542056074765,52,True
274,CLASSIC_0988,classic_bike,🟢 Light Usage,0.37958506381416635,🟡 Warning,61,202.18000000000006,3,3.9,153,False
275,EBIKE_0955,electric_bike,🟡 Moderate Usage,0.3789110120365632,🟡 Warning,449,1108.6400000000003,11,3.891891891891892,175,False
276,EBIKE_2272,electric_bike,🟡 Moderate Usage,0.3788582210647902,🟡 Warning,201,454.90999999999985,8,4.105263157894737,179,False
277,EBIKE_2000,electric_bike,🟡 Moderate Usage,0.37827766467472157,🟡 Warning,220,511.46000000000004,15,4.0,107,False
278,EBIKE_0072,electric_bike,🟡 Moderate Usage,0.3781992074800294,🟡 Warning,150,299.1100000000001,3,3.962962962962963,178,False
279,EBIKE_2768,electric_bike,🟡 Moderate Usage,0.3777446501881638,🟡 Warning,93,207.03999999999996,5,3.7333333333333334,125,False
280,EBIKE_1915,electric_bike,🟡 Moderate Usage,0.3776430972414099,🟡 Warning,712,1688.44,19,4.036363636363636,160,False
281,CLASSIC_1482,classic_bike,🟢 Light Usage,0.37739112196242963,🟡 Warning,86,288.3499999999999,5,4.0,141,False
282,EBIKE_2202,electric_bike,🟡 Moderate Usage,0.377204934998323,🟡 Warning,98,236.8,5,3.7142857142857144,130,False
283,CLASSIC_0663,classic_bike,🟡 Moderate Usage,0.37713555076802957,🟡 Warning,61,153.26,2,3.8333333333333335,171,False
284,EBIKE_0275,electric_bike,🟡 Moderate Usage,0.37705552017235666,🟡 Warning,172,331.06,6,3.7948717948717947,149,False
285,EBIKE_2782,electric_bike,🟡 Moderate Usage,0.37691290158436747,🟡 Warning,117,233.92,6,4.1875,146,False
286,EBIKE_2883,electric_bike,🟡 Moderate Usage,0.376874367485279,🟡 Warning,123,287.72000000000025,8,4.066666666666666,110,False
287,EBIKE_0043,electric_bike,🟡 Moderate Usage,0.3767933806227023,🟡 Warning,190,464.5100000000001,8,3.8947368421052633,162,False
288,CLASSIC_1767,classic_bike,🟢 Light Usage,0.3765447188232559,🟡 Warning,91,277.0799999999999,7,3.5625,59,False
289,EBIKE_1826,electric_bike,🟡 Moderate Usage,0.3765223456068619,🟡 Warning,303,626.8499999999999,11,3.96,158,False
290,CLASSIC_0977,classic_bike,🟢 Light Usage,0.3763690260703681,🟡 Warning,57,224.95,4,4.666666666666667,71,True
291,EBIKE_1545,electric_bike,🟡 Moderate Usage,0.37626612603638976,🟡 Warning,85,210.20999999999998,5,4.0,124,False
292,CLASSIC_0059,classic_bike,🟢 Light Usage,0.3760022501663012,🟡 Warning,39,126.57,2,3.4,97,True
293,EBIKE_0534,electric_bike,🟡 Moderate Usage,0.37598904607372274,🟡 Warning,78,218.76999999999998,4,4.421052631578948,148,False
294,EBIKE_1174,electric_bike,🟡 Moderate Usage,0.3759059139090133,🟡 Warning,247,614.49,9,3.972972972972973,177,False
295,EBIKE_2390,electric_bike,🟡 Moderate Usage,0.37589663150639985,🟡 Warning,144,364.50999999999976,6,3.8,161,False
296,EBIKE_0913,electric_bike,🟡 Moderate Usage,0.3755479380606081,🟡 Warning,298,651.8599999999999,18,3.642857142857143,93,False
297,EBIKE_1473,electric_bike,🟡 Moderate Usage,0.3755176330788291,🟡 Warning,90,197.31999999999994,4,3.6153846153846154,147,False
298,EBIKE_1703,electric_bike,🟡 Moderate Usage,0.37544176322303974,🟡 Warning,148,308.78999999999996,5,4.523809523809524,166,False
299,EBIKE_0147,electric_bike,🟡 Moderate Usage,0.37540831059965424,🟡 Warning,114,252.51000000000022,3,4.0,171,False
300,EBIKE_1958,electric_bike,🟡 Moderate Usage,0.3745204393286281,🟡 Warning,107,228.17000000000007,5,4.166666666666667,147,False
301,EBIKE_0031,electric_bike,🟡 Moderate Usage,0.37448712584659616,🟡 Warning,82,196.76999999999998,6,3.909090909090909,81,False
302,CLASSIC_0706,classic_bike,🟢 Light Usage,0.3743550053836425,🟡 Warning,58,191.76,3,4.3,144,False
303,EBIKE_0971,electric_bike,🟡 Moderate Usage,0.37433332261045804,🟡 Warning,107,225.59000000000015,9,4.0,32,False
304,EBIKE_2815,electric_bike,🟠 Heavy Usage,0.374292496110226,🟡 Warning,1166,2688.0299999999997,26,4.126506024096385,46,True
305,CLASSIC_1011,classic_bike,🟠 Heavy Usage,0.37386445803302704,🟡 Warning,986,2827.6,27,4.116883116883117,58,True
306,EBIKE_0927,electric_bike,🟡 Moderate Usage,0.37373443733593364,🟡 Warning,138,373.0500000000002,9,4.125,113,False
307,CLASSIC_0175,classic_bike,🟢 Light Usage,0.3736557818662938,🟡 Warning,60,220.26000000000022,3,3.5555555555555554,89,True
308,CLASSIC_0603,classic_bike,🟡 Moderate Usage,0.37345050503162924,🟡 Warning,44,115.62000000000012,2,4.625,128,False
309,EBIKE_1870,electric_bike,🟡 Moderate Usage,0.37341691450944076,🟡 Warning,100,254.41000000000008,8,4.5,67,False
310,EBIKE_2765,electric_bike,🟡 Moderate Usage,0.3733307584835892,🟡 Warning,72,187.39999999999964,1,3.3636363636363638,169,False
311,EBIKE_0200,electric_bike,🟡 Moderate Usage,0.3730818362367824,🟡 Warning,77,150.3499999999999,1,4.0,177,False
312,EBIKE_2237,electric_bike,🟡 Moderate Usage,0.37306304220851244,🟡 Warning,147,309.80000000000007,7,4.478260869565218,144,False
313,CLASSIC_0600,classic_bike,🟡 Moderate Usage,0.37299561196026987,🟡 Warning,59,148.76,3,4.0,152,False
314,EBIKE_1753,electric_bike,🟡 Moderate Usage,0.37187463346422817,🟡 Warning,89,165.77999999999997,1,3.6875,173,False
315,CLASSIC_0494,classic_bike,🟡 Moderate Usage,0.3715728532045671,🟡 Warning,76,162.42000000000007,2,3.2941176470588234,126,False
316,CLASSIC_0976,classic_bike,🟡 Moderate Usage,0.3714576947353599,🟡 Warning,77,169.88,2,3.923076923076923,170,False
317,CLASSIC_0333,classic_bike,🟡 Moderate Usage,0.37140943896138506,🟡 Warning,41,101.01999999999998,2,4.666666666666667,121,False
318,EBIKE_1593,electric_bike,🟡 Moderate Usage,0.37103723167544317,🟡 Warning,87,191.77999999999997,3,3.6363636363636362,164,False
319,EBIKE_2669,electric_bike,🟡 Moderate Usage,0.37095245256657644,🟡 Warning,124,303.0500000000002,5,4.294117647058823,174,False
320,EBIKE_2058,electric_bike,🟡 Moderate Usage,0.3709022380649719,🟡 Warning,109,219.0699999999997,4,4.285714285714286,164,False
321,EBIKE_0933,electric_bike,🟡 Moderate Usage,0.3705844639854029,🟡 Warning,150,336.06999999999994,7,3.789473684210526,155,False
322,EBIKE_0939,electric_bike,🟡 Moderate Usage,0.3702980004798019,🟡 Warning,90,209.63,3,3.6956521739130435,152,False
323,EBIKE_1897,electric_bike,🟡 Moderate Usage,0.37000261237645526,🟡 Warning,83,192.47,5,4.222222222222222,127,False
324,CLASSIC_1668,classic_bike,🟡 Moderate Usage,0.36994784302676503,🟡 Warning,67,178.80999999999995,3,4.0,152,False
325,EBIKE_1559,electric_bike,🟡 Moderate Usage,0.3698911078586879,🟡 Warning,190,429.0999999999999,4,3.5,176,False
326,CLASSIC_1897,classic_bike,🟡 Moderate Usage,0.3696121914543624,🟡 Warning,60,154.99,3,3.8,123,False
327,EBIKE_1443,electric_bike,🟡 Moderate Usage,0.36906706890853364,🟡 Warning,349,867.9899999999998,8,4.0181818181818185,178,False
328,EBIKE_0247,electric_bike,🟡 Moderate Usage,0.36885534992888236,🟡 Warning,230,501.87,6,3.65625,169,False
329,EBIKE_0249,electric_bike,🟡 Moderate Usage,0.3688058165460134,🟡 Warning,132,301.46000000000004,6,4.125,153,False
330,CLASSIC_0317,classic_bike,🟡 Moderate Usage,0.36868054260687144,🟡 Warning,55,127.72000000000025,4,3.5,11,False
331,EBIKE_2265,electric_bike,🟡 Moderate Usage,0.3686218440033571,🟡 Warning,105,213.53,4,4.521739130434782,157,False
332,EBIKE_0285,electric_bike,🟡 Moderate Usage,0.36860707390377845,🟡 Warning,100,247.0,4,3.9285714285714284,174,False
333,CLASSIC_1033,classic_bike,🟢 Light Usage,0.3685646030359622,🟡 Warning,50,174.9999999999999,2,3.5,125,True
334,EBIKE_1288,electric_bike,🟡 Moderate Usage,0.3684865647273574,🟡 Warning,571,1334.3700000000003,14,3.9444444444444446,156,False
335,EBIKE_2792,electric_bike,🟡 Moderate Usage,0.36848387409141203,🟡 Warning,159,357.7099999999999,6,4.125,177,False
336,EBIKE_2537,electric_bike,🟡 Moderate Usage,0.3682616117651251,🟡 Warning,118,273.23,7,4.0625,125,False
337,CLASSIC_0980,classic_bike,🟡 Moderate Usage,0.3682215417051439,🟡 Warning,84,235.33999999999997,3,4.2,171,False
338,CLASSIC_1790,classic_bike,🟢 Light Usage,0.36802037301326745,🟡 Warning,65,186.92999999999984,5,4.0,98,False
339,EBIKE_0432,electric_bike,🟡 Moderate Usage,0.3680182994731414,🟡 Warning,348,839.87,10,3.849056603773585,176,False
340,CLASSIC_0230,classic_bike,🟡 Moderate Usage,0.3679551069580225,🟡 Warning,148,372.17999999999984,6,3.9615384615384617,160,False
341,EBIKE_2590,electric_bike,🟡 Moderate Usage,0.36779723435713896,🟡 Warning,349,783.5300000000002,13,4.089285714285714,153,False
342,EBIKE_0714,electric_bike,🟡 Moderate Usage,0.36753280035980923,🟡 Warning,95,198.02000000000044,3,4.25,155,False
343,EBIKE_0805,electric_bike,🟡 Moderate Usage,0.3673920751271625,🟡 Warning,78,172.75,7,4.090909090909091,11,False
344,EBIKE_2528,electric_bike,🟠 Heavy Usage,0.36737950147587817,🟡 Warning,1187,2746.4900000000007,29,4.046783625730995,34,True
345,EBIKE_2976,electric_bike,🟡 Moderate Usage,0.36692188960408956,🟡 Warning,88,192.1199999999999,3,4.230769230769231,159,False
346,EBIKE_2816,electric_bike,🟡 Moderate Usage,0.36676933250462823,🟡 Warning,95,236.02999999999997,4,3.7,150,False
347,EBIKE_2531,electric_bike,🟡 Moderate Usage,0.3667554955322171,🟡 Warning,87,163.2199999999998,2,4.1,164,False
348,EBIKE_2003,electric_bike,🟡 Moderate Usage,0.36630242740944047,🟡 Warning,103,261.4200000000001,4,3.875,163,False
349,CLASSIC_1999,classic_bike,🟢 Light Usage,0.366071473427786,🟡 Warning,73,233.6300000000001,5,4.090909090909091,116,False
350,EBIKE_0521,electric_bike,🟠 Heavy Usage,0.365911210228833,🟡 Warning,1113,2588.83,31,4.034285714285715,46,True
351,EBIKE_1882,electric_bike,🟡 Moderate Usage,0.3658935158630412,🟡 Warning,136,320.74,5,3.4444444444444446,152,False
352,EBIKE_1185,electric_bike,🟡 Moderate Usage,0.365806551655029,🟡 Warning,201,416.0999999999999,8,3.6875,146,False
353,EBIKE_2099,electric_bike,🟡 Moderate Usage,0.36562208280992425,🟡 Warning,100,261.46000000000004,4,4.125,169,False
354,EBIKE_1312,electric_bike,🟡 Moderate Usage,0.36528200762544644,🟡 Warning,120,219.47999999999956,5,4.083333333333333,101,False
355,CLASSIC_0817,classic_bike,🟡 Moderate Usage,0.3652722399539728,🟡 Warning,72,181.92000000000007,3,3.3,117,False
356,CLASSIC_0681,classic_bike,🟡 Moderate Usage,0.36518820707587113,🟡 Warning,69,161.3499999999999,4,3.7777777777777777,121,False
357,EBIKE_2929,electric_bike,🟠 Heavy Usage,0.3651183577349614,🟡 Warning,812,1964.2699999999998,33,3.7333333333333334,18,False
358,EBIKE_2104,electric_bike,🟡 Moderate Usage,0.36482555583139686,🟡 Warning,643,1452.8,10,3.9574468085106385,164,False
359,EBIKE_2183,electric_bike,🟡 Moderate Usage,0.3644771655279946,🟡 Warning,119,255.46000000000004,5,3.782608695652174,150,False
